invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,line_total
537955,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2010-12-09 11:28:00,3.75,16782,United Kingdom,3.75
537955,20724,RED RETROSPOT CHARLOTTE BAG,1,2010-12-09 11:28:00,0.85,16782,United Kingdom,0.85
537955,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2010-12-09 11:28:00,2.95,16782,United Kingdom,2.95
537995,82494L,WOODEN FRAME ANTIQUE WHITE,6,2010-12-09 11:39:00,2.95,12712,Germany,17.7
537995,22550,HOLIDAY FUN LUDO,4,2010-12-09 11:39:00,3.75,12712,Germany,15.0
538000,79321,CHILLI LIGHTS,12,2010-12-09 11:44:00,4.95,12748,United Kingdom,59.4
538002,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-09 11:48:00,4.95,14932,Channel Islands,14.85
538002,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-12-09 11:48:00,4.95,14932,Channel Islands,14.85
538007,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,2010-12-09 12:16:00,2.95,14355,United Kingdom,17.7
538009,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-09 12:17:00,4.95,14911,EIRE,29.7
538008,22899,CHILDREN'S APRON DOLLY GIRL,12,2010-12-09 12:17:00,2.1,12683,France,25.2
538008,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2010-12-09 12:17:00,2.95,12683,France,17.7
538008,22976,CIRCUS PARADE CHILDRENS EGG CUP,12,2010-12-09 12:17:00,1.25,12683,France,15.0
538009,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-12-09 12:17:00,4.65,14911,EIRE,18.6
538009,22795,SWEETHEART RECIPE BOOK STAND,2,2010-12-09 12:17:00,6.75,14911,EIRE,13.5
538008,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,2010-12-09 12:17:00,1.25,12683,France,30.0
538011,84992,72 SWEETHEART FAIRY CAKE CASES,5,2010-12-09 12:24:00,0.55,14896,United Kingdom,2.75
538013,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-12-09 12:37:00,4.95,17062,United Kingdom,9.9
538014,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,12,2010-12-09 12:49:00,4.25,14440,United Kingdom,51.0
538014,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,12,2010-12-09 12:49:00,4.25,14440,United Kingdom,51.0
538035,21181,PLEASE ONE PERSON METAL SIGN,4,2010-12-09 13:03:00,2.1,16065,United Kingdom,8.4
538035,22952,60 CAKE CASES VINTAGE CHRISTMAS,6,2010-12-09 13:03:00,0.55,16065,United Kingdom,3.3
538035,22078,RIBBON REEL LACE DESIGN,1,2010-12-09 13:03:00,2.1,16065,United Kingdom,2.1
538035,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2010-12-09 13:03:00,1.95,16065,United Kingdom,3.9
538040,20685,DOORMAT RED RETROSPOT,1,2010-12-09 13:08:00,7.95,16520,United Kingdom,7.95
538040,22548,HEADS AND TAILS SPORTING FUN,3,2010-12-09 13:08:00,1.25,16520,United Kingdom,3.75
538040,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2010-12-09 13:08:00,1.95,16520,United Kingdom,3.9
538040,21479,WHITE SKULL HOT WATER BOTTLE,1,2010-12-09 13:08:00,3.75,16520,United Kingdom,3.75
538049,22798,ANTIQUE GLASS DRESSING TABLE POT,2,2010-12-09 13:21:00,2.95,12748,United Kingdom,5.9
538051,22659,LUNCH BOX I LOVE LONDON,2,2010-12-09 13:24:00,1.95,18041,United Kingdom,3.9
538056,21506,"FANCY FONT BIRTHDAY CARD,",12,2010-12-09 13:34:00,0.42,17198,United Kingdom,5.04
538056,21098,CHRISTMAS TOILET ROLL,1,2010-12-09 13:34:00,1.25,17198,United Kingdom,1.25
538065,20724,RED RETROSPOT CHARLOTTE BAG,10,2010-12-09 13:57:00,0.85,13982,United Kingdom,8.5
538065,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-12-09 13:57:00,4.95,13982,United Kingdom,14.85
538067,22121,NOEL WOODEN BLOCK LETTERS,2,2010-12-09 13:59:00,5.95,15288,United Kingdom,11.9
538068,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2010-12-09 14:05:00,7.95,17978,United Kingdom,15.9
538068,21743,STAR PORTABLE TABLE LIGHT,12,2010-12-09 14:05:00,2.95,17978,United Kingdom,35.4
538069,22731,3D CHRISTMAS STAMPS STICKERS,3,2010-12-09 14:08:00,1.25,16795,United Kingdom,3.75
538069,21584,RETROSPOT SMALL TUBE MATCHES,3,2010-12-09 14:08:00,1.65,16795,United Kingdom,4.95
538069,21591,COSY HOUR CIGAR BOX MATCHES,2,2010-12-09 14:08:00,1.25,16795,United Kingdom,2.5
538069,22736,RIBBON REEL MAKING SNOWMEN,1,2010-12-09 14:08:00,1.65,16795,United Kingdom,1.65
538069,79160,HEART SHAPE WIRELESS DOORBELL,1,2010-12-09 14:08:00,2.1,16795,United Kingdom,2.1
538078,21080,SET/20 RED RETROSPOT PAPER NAPKINS,4,2010-12-09 14:25:00,0.85,16255,United Kingdom,3.4
538078,22776,SWEETHEART CAKESTAND 3 TIER,2,2010-12-09 14:25:00,9.95,16255,United Kingdom,19.9
538078,22555,PLASTERS IN TIN STRONGMAN,8,2010-12-09 14:25:00,1.65,16255,United Kingdom,13.2
538079,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2010-12-09 14:27:00,2.95,17671,United Kingdom,35.4
538086,84378,SET OF 3 HEART COOKIE CUTTERS,3,2010-12-09 14:44:00,1.25,12872,United Kingdom,3.75
538086,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,6,2010-12-09 14:44:00,0.85,12872,United Kingdom,5.1
538093,20726,LUNCH BAG WOODLAND,10,2010-12-09 14:49:00,1.65,12682,France,16.5
538093,21558,SKULL LUNCH BOX WITH CUTLERY,6,2010-12-09 14:49:00,2.55,12682,France,15.3
538093,22077,6 RIBBONS RUSTIC CHARM,12,2010-12-09 14:49:00,1.65,12682,France,19.8
538095,22913,RED COAT RACK PARIS FASHION,1,2010-12-09 14:55:00,4.95,17097,Spain,4.95
538095,22500,SET OF 2 TINS JARDIN DE PROVENCE,2,2010-12-09 14:55:00,4.95,17097,Spain,9.9
538095,22912,YELLOW COAT RACK PARIS FASHION,1,2010-12-09 14:55:00,4.95,17097,Spain,4.95
538104,21690,SILVER  CANDLEPOT JARDIN,6,2010-12-09 15:16:00,3.75,17950,United Kingdom,22.5
538108,22637,PIGGY BANK RETROSPOT,4,2010-12-09 15:23:00,2.55,17456,United Kingdom,10.2
538113,21533,RETROSPOT LARGE MILK JUG,3,2010-12-09 15:29:00,4.95,15811,United Kingdom,14.85
538146,21527,RED RETROSPOT TRADITIONAL TEAPOT,2,2010-12-09 16:10:00,7.95,15596,United Kingdom,15.9
538155,21905,MORE BUTTER METAL SIGN,1,2010-12-09 16:52:00,2.1,16907,United Kingdom,2.1
538155,85055,FRENCH ENAMEL UTENSIL HOLDER,1,2010-12-09 16:52:00,3.75,16907,United Kingdom,3.75
538156,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,6,2010-12-09 16:53:00,2.95,15555,United Kingdom,17.7
538156,22961,JAM MAKING SET PRINTED,1,2010-12-09 16:53:00,1.45,15555,United Kingdom,1.45
538163,15060B,FAIRY CAKE DESIGN UMBRELLA,1,2010-12-09 17:27:00,3.75,17841,United Kingdom,3.75
538163,21258,VICTORIAN SEWING BOX LARGE,1,2010-12-09 17:27:00,12.75,17841,United Kingdom,12.75
538163,21784,SHOE SHINE BOX,2,2010-12-09 17:27:00,9.95,17841,United Kingdom,19.9
538163,21479,WHITE SKULL HOT WATER BOTTLE,1,2010-12-09 17:27:00,3.75,17841,United Kingdom,3.75
538166,22192,BLUE DINER WALL CLOCK,1,2010-12-09 18:09:00,8.5,17965,United Kingdom,8.5
538166,21733,RED HANGING HEART T-LIGHT HOLDER,3,2010-12-09 18:09:00,2.95,17965,United Kingdom,8.85
538166,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2010-12-09 18:09:00,4.95,17965,United Kingdom,4.95
538167,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2010-12-09 18:58:00,3.75,14713,United Kingdom,11.25
538168,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,9,2010-12-09 19:23:00,2.95,14702,United Kingdom,26.55
538168,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2010-12-09 19:23:00,3.75,14702,United Kingdom,7.5
538170,22700,BLACK AND WHITE DOG BOWL,1,2010-12-09 19:32:00,2.95,13969,United Kingdom,2.95
538170,82599,FANNY'S REST STOPMETAL SIGN,2,2010-12-09 19:32:00,2.1,13969,United Kingdom,4.2
538170,21790,VINTAGE SNAP CARDS,3,2010-12-09 19:32:00,0.85,13969,United Kingdom,2.55
538170,22195,LARGE HEART MEASURING SPOONS,5,2010-12-09 19:32:00,1.65,13969,United Kingdom,8.25
538171,22837,HOT WATER BOTTLE BABUSHKA,2,2010-12-09 20:01:00,4.65,17530,United Kingdom,9.3
538171,21329,DINOSAURS  WRITING SET,2,2010-12-09 20:01:00,1.65,17530,United Kingdom,3.3
538171,20762,GREEN FERN SKETCHBOOK,1,2010-12-09 20:01:00,3.75,17530,United Kingdom,3.75
538171,22835,HOT WATER BOTTLE I AM SO POORLY,1,2010-12-09 20:01:00,4.65,17530,United Kingdom,4.65
538171,22824,3 TIER SWEETHEART GARDEN SHELF,1,2010-12-09 20:01:00,35.95,17530,United Kingdom,35.95
538171,22745,POPPY'S PLAYHOUSE BEDROOM,2,2010-12-09 20:01:00,2.1,17530,United Kingdom,4.2
538172,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-12-10 09:33:00,1.25,15805,United Kingdom,15.0
538174,22856,ASSORTED EASTER DECORATIONS  BELLS,18,2010-12-10 09:35:00,1.25,12471,Germany,22.5
538180,22969,HOMEMADE JAM SCENTED CANDLES,24,2010-12-10 09:53:00,1.45,13418,United Kingdom,34.8
538181,20750,RED RETROSPOT MINI CASES,4,2010-12-10 10:08:00,7.95,17076,United Kingdom,31.8
538183,20963,APPLE BATH SPONGE,20,2010-12-10 10:21:00,1.25,16265,United Kingdom,25.0
538194,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-10 10:52:00,0.95,17790,United Kingdom,0.95
538197,22727,ALARM CLOCK BAKELIKE RED,2,2010-12-10 10:56:00,3.75,14419,United Kingdom,7.5
538196,22560,TRADITIONAL MODELLING CLAY,24,2010-12-10 10:56:00,1.25,12731,France,30.0
538198,85049E,SCANDINAVIAN REDS RIBBONS,4,2010-12-10 11:01:00,1.25,17827,United Kingdom,5.0
538198,20658,RED RETROSPOT LUGGAGE TAG,3,2010-12-10 11:01:00,1.25,17827,United Kingdom,3.75
538205,21500,PINK POLKADOT WRAP,25,2010-12-10 11:24:00,0.42,12748,United Kingdom,10.5
538206,90060D,FIRE POLISHED GLASS NECKL BRONZE,1,2010-12-10 11:31:00,5.95,17827,United Kingdom,5.95
538207,17091J,VANILLA INCENSE IN TIN,2,2010-12-10 11:33:00,1.25,12748,United Kingdom,2.5
538207,16161U,WRAP SUKI AND FRIENDS,25,2010-12-10 11:33:00,0.42,12748,United Kingdom,10.5
538208,22271,FELTCRAFT DOLL ROSIE,1,2010-12-10 11:39:00,2.95,14037,United Kingdom,2.95
538255,22796,PHOTO FRAME 3 CLASSIC HANGING,4,2010-12-10 12:33:00,9.95,14911,EIRE,39.8
538296,22779,WOODEN OWLS LIGHT GARLAND,4,2010-12-10 13:06:00,4.25,13148,United Kingdom,17.0
538307,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-12-10 13:27:00,3.75,14667,United Kingdom,3.75
538307,22732,3D VINTAGE CHRISTMAS STICKERS,1,2010-12-10 13:27:00,1.25,14667,United Kingdom,1.25
538310,22197,SMALL POPCORN HOLDER,12,2010-12-10 13:44:00,0.85,15529,United Kingdom,10.2
538345,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-12-10 14:45:00,1.25,13787,United Kingdom,15.0
538346,22391,PAPERWEIGHT HOME SWEET HOME,6,2010-12-10 14:53:00,2.55,17865,United Kingdom,15.3
538353,82583,HOT BATHS METAL SIGN,144,2010-12-10 15:31:00,1.69,13798,United Kingdom,243.36
538354,22432,WATERING CAN PINK BUNNY,6,2010-12-10 15:45:00,1.95,16873,United Kingdom,11.7
538354,22199,FRYING PAN RED RETROSPOT,4,2010-12-10 15:45:00,4.25,16873,United Kingdom,17.0
538363,22207,FRYING PAN UNION FLAG,4,2010-12-10 17:14:00,4.25,18016,United Kingdom,17.0
538363,22785,SQUARECUSHION COVER PINK UNION FLAG,2,2010-12-10 17:14:00,6.75,18016,United Kingdom,13.5
538363,21942,SKULLS DESIGN FLANNEL,12,2010-12-10 17:14:00,0.85,18016,United Kingdom,10.2
538366,21259,VICTORIAN SEWING BOX SMALL,6,2010-12-12 10:47:00,5.95,18109,United Kingdom,35.7
538367,22630,DOLLY GIRL LUNCH BOX,5,2010-12-12 10:48:00,1.95,14800,United Kingdom,9.75
538369,72818,CHRISTMAS DECOUPAGE CANDLE,2,2010-12-12 11:06:00,0.85,17251,United Kingdom,1.7
538371,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,2010-12-12 11:07:00,2.95,15570,United Kingdom,14.75
538371,22602,CHRISTMAS RETROSPOT HEART WOOD,5,2010-12-12 11:07:00,0.85,15570,United Kingdom,4.25
538371,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2010-12-12 11:07:00,4.95,15570,United Kingdom,4.95
538379,85049G,CHOCOLATE BOX RIBBONS,1,2010-12-12 11:26:00,1.25,17126,United Kingdom,1.25
538378,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,4,2010-12-12 11:26:00,2.95,14577,United Kingdom,11.8
538379,22918,HERB MARKER PARSLEY,1,2010-12-12 11:26:00,0.65,17126,United Kingdom,0.65
538378,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,4,2010-12-12 11:26:00,2.95,14577,United Kingdom,11.8
538397,22651,GENTLEMAN SHIRT REPAIR KIT,96,2010-12-12 11:44:00,0.85,12753,Japan,81.6
538403,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-12-12 11:46:00,0.29,17211,United Kingdom,13.92
538449,22729,ALARM CLOCK BAKELIKE ORANGE,1,2010-12-12 12:24:00,3.75,17085,United Kingdom,3.75
538453,21327,SKULLS WRITING SET,1,2010-12-12 12:26:00,1.65,16779,United Kingdom,1.65
538488,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-12-12 12:41:00,1.95,13715,United Kingdom,1.95
538488,22473,TV DINNER TRAY VINTAGE PAISLEY,8,2010-12-12 12:41:00,1.95,13715,United Kingdom,15.6
538497,22755,SMALL PURPLE BABUSHKA NOTEBOOK,2,2010-12-12 12:44:00,0.85,14684,United Kingdom,1.7
538497,22563,HAPPY STENCIL CRAFT,1,2010-12-12 12:44:00,1.25,14684,United Kingdom,1.25
538503,22113,GREY HEART HOT WATER BOTTLE,36,2010-12-12 12:56:00,3.39,17188,United Kingdom,122.04
538507,20828,GLITTER BUTTERFLY CLIPS,4,2010-12-12 13:26:00,2.55,15547,United Kingdom,10.2
538508,22834,HAND WARMER BABUSHKA DESIGN,11,2010-12-12 13:32:00,2.1,15998,United Kingdom,23.1
538508,22935,BAKING MOULD ROSE MILK CHOCOLATE,2,2010-12-12 13:32:00,3.25,15998,United Kingdom,6.5
538508,21452,TOADSTOOL MONEY BOX,2,2010-12-12 13:32:00,2.95,15998,United Kingdom,5.9
538508,21464,DISCO BALL ROTATOR BATTERY OPERATED,4,2010-12-12 13:32:00,4.25,15998,United Kingdom,17.0
538513,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-12 14:21:00,0.95,15454,United Kingdom,0.95
538514,22809,SET OF 6 T-LIGHTS SANTA,12,2010-12-12 14:27:00,2.95,15044,United Kingdom,35.4
538514,21524,DOORMAT SPOTTY HOME SWEET HOME,3,2010-12-12 14:27:00,7.95,15044,United Kingdom,23.85
538515,22489,PACK OF 12 TRADITIONAL CRAYONS,72,2010-12-12 14:43:00,0.42,17937,United Kingdom,30.24
538518,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,5,2010-12-12 16:14:00,0.85,14505,United Kingdom,4.25
538518,22713,CARD I LOVE LONDON,12,2010-12-12 16:14:00,0.42,14505,United Kingdom,5.04
538518,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-12-12 16:14:00,3.25,14505,United Kingdom,9.75
538518,22469,HEART OF WICKER SMALL,1,2010-12-12 16:14:00,1.65,14505,United Kingdom,1.65
538523,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-12-13 09:29:00,0.29,13198,United Kingdom,13.92
538533,21704,BAG 250g SWIRLY MARBLES,1,2010-12-13 10:31:00,0.85,14796,United Kingdom,0.85
538567,20677,PINK POLKADOT BOWL,8,2010-12-13 11:23:00,1.25,13999,United Kingdom,10.0
538591,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2010-12-13 11:44:00,0.85,14741,United Kingdom,20.4
538597,20983,12 PENCILS TALL TUBE RED RETROSPOT,3,2010-12-13 12:26:00,0.85,15555,United Kingdom,2.55
538597,21889,WOODEN BOX OF DOMINOES,4,2010-12-13 12:26:00,1.25,15555,United Kingdom,5.0
538626,22834,HAND WARMER BABUSHKA DESIGN,8,2010-12-13 12:57:00,2.1,17338,United Kingdom,16.8
538629,22130,PARTY CONE CHRISTMAS DECORATION,6,2010-12-13 13:10:00,0.85,17799,United Kingdom,5.1
538630,22381,TOY TIDY PINK POLKADOT,10,2010-12-13 13:25:00,2.1,14565,United Kingdom,21.0
538634,22597,CHRISTMAS MUSICAL ZINC HEART,6,2010-12-13 13:28:00,0.85,14085,United Kingdom,5.1
538635,22115,METAL SIGN EMPIRE TEA,1,2010-12-13 13:32:00,2.95,17303,United Kingdom,2.95
538635,84849D,HOT BATHS SOAP HOLDER,1,2010-12-13 13:32:00,1.69,17303,United Kingdom,1.69
538636,21908,CHOCOLATE THIS WAY METAL SIGN,12,2010-12-13 13:50:00,2.1,14639,United Kingdom,25.2
538636,21527,RED RETROSPOT TRADITIONAL TEAPOT,2,2010-12-13 13:50:00,7.95,14639,United Kingdom,15.9
538638,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,1,2010-12-13 14:16:00,9.95,17231,United Kingdom,9.95
538640,21591,COSY HOUR CIGAR BOX MATCHES,14,2010-12-13 14:32:00,1.25,17524,United Kingdom,17.5
538645,22629,SPACEBOY LUNCH BOX,12,2010-12-13 14:52:00,1.95,13269,United Kingdom,23.4
538645,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,12,2010-12-13 14:52:00,4.95,13269,United Kingdom,59.4
538648,22567,20 DOLLY PEGS RETROSPOT,48,2010-12-13 14:56:00,1.06,17937,United Kingdom,50.88
538652,22585,PACK OF 6 BIRDY GIFT TAGS,2,2010-12-13 15:12:00,1.25,17890,United Kingdom,2.5
538657,48116,DOORMAT MULTICOLOUR STRIPE,2,2010-12-13 15:26:00,7.95,15867,United Kingdom,15.9
538657,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-13 15:26:00,4.25,15867,United Kingdom,4.25
538662,84818,DANISH ROSE PHOTO FRAME,24,2010-12-13 15:44:00,0.85,15159,United Kingdom,20.4
538664,22295,HEART FILIGREE DOVE LARGE,12,2010-12-13 15:46:00,1.65,14733,United Kingdom,19.8
538664,22782,SET 3 WICKER STORAGE BASKETS,8,2010-12-13 15:46:00,9.95,14733,United Kingdom,79.6
538706,22151,PLACE SETTING WHITE HEART,48,2010-12-14 10:34:00,0.42,14667,United Kingdom,20.16
538707,21724,PANDA AND BUNNIES STICKER SHEET,1,2010-12-14 10:38:00,0.85,17894,United Kingdom,0.85
538707,21726,MULTI HEARTS  STICKERS,1,2010-12-14 10:38:00,0.85,17894,United Kingdom,0.85
538708,22427,ENAMEL FLOWER JUG CREAM,6,2010-12-14 10:43:00,5.95,16202,United Kingdom,35.7
538714,22862,LOVE HEART NAPKIN BOX,4,2010-12-14 11:01:00,4.25,14524,United Kingdom,17.0
538715,22607,WOODEN ROUNDERS GARDEN SET,2,2010-12-14 11:03:00,9.95,14907,United Kingdom,19.9
538715,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2010-12-14 11:03:00,3.75,14907,United Kingdom,15.0
538744,21872,GLAMOROUS  MUG,6,2010-12-14 11:26:00,1.25,15356,United Kingdom,7.5
538783,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2010-12-14 11:38:00,4.95,14961,United Kingdom,29.7
538785,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2010-12-14 11:39:00,3.95,14961,United Kingdom,15.8
538785,22961,JAM MAKING SET PRINTED,24,2010-12-14 11:39:00,1.45,14961,United Kingdom,34.8
538785,22935,BAKING MOULD ROSE MILK CHOCOLATE,6,2010-12-14 11:39:00,3.25,14961,United Kingdom,19.5
538799,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2,2010-12-14 11:48:00,3.75,15039,United Kingdom,7.5
538800,85099B,JUMBO BAG RED RETROSPOT,10,2010-12-14 11:51:00,1.95,16458,United Kingdom,19.5
538808,21830,ASSORTED CREEPY CRAWLIES,48,2010-12-14 12:11:00,0.42,14057,United Kingdom,20.16
538815,22310,IVORY KNITTED MUG COSY,6,2010-12-14 12:30:00,1.65,18219,United Kingdom,9.9
538826,21110,LARGE CAKE TOWEL PINK SPOTS,6,2010-12-14 12:58:00,6.75,12370,Cyprus,40.5
538827,85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,12,2010-12-14 12:59:00,0.85,14298,United Kingdom,10.2
538832,22654,DELUXE SEWING KIT,3,2010-12-14 13:03:00,5.95,17158,United Kingdom,17.85
538832,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,2010-12-14 13:03:00,1.25,17158,United Kingdom,30.0
538832,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-12-14 13:03:00,2.95,17158,United Kingdom,17.7
538836,22112,CHOCOLATE HOT WATER BOTTLE,1,2010-12-14 13:09:00,4.95,12748,United Kingdom,4.95
538841,22470,HEART OF WICKER LARGE,10,2010-12-14 13:11:00,2.95,16899,United Kingdom,29.5
538841,21358,TOAST ITS - HAPPY BIRTHDAY,2,2010-12-14 13:11:00,1.25,16899,United Kingdom,2.5
538844,22384,LUNCH BAG PINK POLKADOT,20,2010-12-14 13:19:00,1.65,14680,United Kingdom,33.0
538849,22663,JUMBO BAG DOLLY GIRL DESIGN,6,2010-12-14 13:31:00,1.95,14415,United Kingdom,11.7
538849,22465,HANGING METAL STAR LANTERN,6,2010-12-14 13:31:00,1.65,14415,United Kingdom,9.9
538849,20749,ASSORTED COLOUR MINI CASES,1,2010-12-14 13:31:00,7.95,14415,United Kingdom,7.95
538850,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2010-12-14 13:31:00,4.95,16499,United Kingdom,14.85
538852,22862,LOVE HEART NAPKIN BOX,2,2010-12-14 13:33:00,4.25,17372,United Kingdom,8.5
538866,21942,SKULLS DESIGN FLANNEL,2,2010-12-14 14:40:00,0.85,17841,United Kingdom,1.7
538866,22112,CHOCOLATE HOT WATER BOTTLE,1,2010-12-14 14:40:00,4.95,17841,United Kingdom,4.95
538866,21935,SUKI  SHOULDER BAG,7,2010-12-14 14:40:00,1.65,17841,United Kingdom,11.55
538871,22837,HOT WATER BOTTLE BABUSHKA,24,2010-12-14 15:02:00,4.65,14051,United Kingdom,111.6
538879,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,2010-12-14 15:50:00,1.65,15392,United Kingdom,19.8
538886,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2010-12-14 16:07:00,0.85,13846,United Kingdom,10.2
538890,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2010-12-14 16:39:00,7.95,12867,United Kingdom,15.9
538890,21975,PACK OF 60 DINOSAUR CAKE CASES,5,2010-12-14 16:39:00,0.55,12867,United Kingdom,2.75
538890,21069,VINTAGE BILLBOARD TEA MUG,6,2010-12-14 16:39:00,1.25,12867,United Kingdom,7.5
538890,85175,CACTI T-LIGHT CANDLES,32,2010-12-14 16:39:00,0.42,12867,United Kingdom,13.44
538903,21386,IVORY HANGING DECORATION  EGG,12,2010-12-15 10:17:00,0.85,13496,United Kingdom,10.2
538905,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2010-12-15 10:31:00,2.95,13611,United Kingdom,35.4
538917,90161C,ANT COPPER LIME BOUDICCA BRACELET,3,2010-12-15 10:57:00,4.95,17449,United Kingdom,14.85
538917,85150,LADIES & GENTLEMEN METAL SIGN,2,2010-12-15 10:57:00,2.55,17449,United Kingdom,5.1
538917,22469,HEART OF WICKER SMALL,3,2010-12-15 10:57:00,1.65,17449,United Kingdom,4.95
538942,22837,HOT WATER BOTTLE BABUSHKA,3,2010-12-15 11:14:00,4.65,17346,United Kingdom,13.95
538951,22384,LUNCH BAG PINK POLKADOT,1,2010-12-15 11:26:00,1.65,16782,United Kingdom,1.65
538951,22423,REGENCY CAKESTAND 3 TIER,3,2010-12-15 11:26:00,12.75,16782,United Kingdom,38.25
538968,22551,PLASTERS IN TIN SPACEBOY,12,2010-12-15 11:34:00,1.65,15384,United Kingdom,19.8
538968,22475,SKULL DESIGN TV DINNER TRAY,3,2010-12-15 11:34:00,4.95,15384,United Kingdom,14.85
538991,70006,LOVE HEART POCKET WARMER,120,2010-12-15 11:53:00,0.42,17511,United Kingdom,50.4
538991,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,2010-12-15 11:53:00,1.65,17511,United Kingdom,165.0
538992,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,2010-12-15 11:56:00,0.85,15950,United Kingdom,0.85
538992,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,3,2010-12-15 11:56:00,2.95,15950,United Kingdom,8.85
538993,21143,ANTIQUE GLASS HEART DECORATION,12,2010-12-15 12:01:00,1.95,15512,United Kingdom,23.4
538995,22197,SMALL POPCORN HOLDER,24,2010-12-15 12:05:00,0.85,13458,United Kingdom,20.4
538995,22454,MEASURING TAPE BABUSHKA RED,18,2010-12-15 12:05:00,2.95,13458,United Kingdom,53.1
538998,48184,DOORMAT ENGLISH ROSE,10,2010-12-15 12:08:00,6.75,15061,United Kingdom,67.5
539009,22423,REGENCY CAKESTAND 3 TIER,3,2010-12-15 13:24:00,12.75,13221,United Kingdom,38.25
539009,22425,ENAMEL COLANDER CREAM,2,2010-12-15 13:24:00,4.95,13221,United Kingdom,9.9
539009,21658,GLASS  BEURRE DISH,4,2010-12-15 13:24:00,3.95,13221,United Kingdom,15.8
539014,21385,IVORY HANGING DECORATION  HEART,24,2010-12-15 13:37:00,0.85,17692,United Kingdom,20.4
539014,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1,2010-12-15 13:37:00,2.55,17692,United Kingdom,2.55
539014,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2010-12-15 13:37:00,2.95,17692,United Kingdom,8.85
539016,22726,ALARM CLOCK BAKELIKE GREEN,8,2010-12-15 13:49:00,3.75,13418,United Kingdom,30.0
539019,46000P,POLYESTER FILLER PAD 65CMx65CM,4,2010-12-15 14:12:00,4.25,17551,United Kingdom,17.0
539019,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",4,2010-12-15 14:12:00,2.55,17551,United Kingdom,10.2
539019,22624,IVORY KITCHEN SCALES,1,2010-12-15 14:12:00,8.5,17551,United Kingdom,8.5
